,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_optimizer,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
70,7.71159930229187,0.1163246068164732,0.5195518016815186,0.006460491581084089,64,30,adam,0.3,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.3}",0.512987012987013,0.551948051948052,0.49019607843137253,0.7320261437908496,0.5098039215686274,0.559392241745183,0.08860974649397292,89
71,8.558746004104615,1.588754982398378,0.5577834129333497,0.07134494595901375,64,30,adam,0.05,"{'batch_size': 64, 'epochs': 30, 'optimizer': 'adam', 'optimizer__learning_rate': 0.05}",0.487012987012987,0.8376623376623377,0.5555555555555556,0.5098039215686274,0.5098039215686274,0.579967744673627,0.13075853268549734,73
72,7.816462278366089,4.258565158223537,0.5439291954040527,0.04064809260352879,128,15,RMSprop,0.001,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.001}",0.7792207792207793,0.7987012987012987,0.8431372549019608,0.8104575163398693,0.7516339869281046,0.7966301672184025,0.03061417124575263,22
73,4.659945154190064,0.04942376909391236,0.5259797096252441,0.007029985149853478,128,15,RMSprop,0.01,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.01}",0.5454545454545454,0.4935064935064935,0.6209150326797386,0.6797385620915033,0.5620915032679739,0.5803412274000509,0.06421287695948114,72
74,4.636714076995849,0.04116666179235595,0.5135786533355713,0.005310611597145025,128,15,RMSprop,0.1,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.1}",0.5064935064935064,0.7077922077922078,0.5359477124183006,0.6013071895424836,0.5816993464052288,0.5866479925303455,0.0691528192949418,68
75,4.891376924514771,0.42553094182494866,0.5119039058685303,0.00512936902433136,128,15,RMSprop,0.2,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.2}",0.551948051948052,0.512987012987013,0.5359477124183006,0.5098039215686274,0.5686274509803921,0.5358628299804771,0.022515024631468244,101
76,4.829454517364502,0.12495359711061835,0.5726285934448242,0.02860031446416302,128,15,RMSprop,0.3,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.3}",0.6688311688311688,0.577922077922078,0.5620915032679739,0.5098039215686274,0.49019607843137253,0.5617689500042442,0.06252421356208068,87
77,4.634122848510742,0.08321116565255719,0.510765790939331,0.004643759035409041,128,15,RMSprop,0.05,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'RMSprop', 'optimizer__learning_rate': 0.05}",0.512987012987013,0.512987012987013,0.5359477124183006,0.5294117647058824,0.5098039215686274,0.5202274849333672,0.010440077474315195,105
78,5.382519292831421,0.2502692282274198,0.5261316776275635,0.018773797200123503,128,15,adam,0.001,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.001}",0.8571428571428571,0.8181818181818182,0.9281045751633987,0.8888888888888888,0.8888888888888888,0.8762414056531703,0.03672975978300599,15
79,5.169441986083984,0.02972854316187766,0.5244016170501709,0.011687390773015291,128,15,adam,0.01,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.01}",0.8506493506493507,0.6623376623376623,0.8169934640522876,0.8104575163398693,0.7647058823529411,0.7810287751464221,0.06536138199061395,25
80,5.1948127269744875,0.026503664006116,0.5222707271575928,0.01069955110058795,128,15,adam,0.1,"{'batch_size': 128, 'epochs': 15, 'optimizer': 'adam', 'optimizer__learning_rate': 0.1}",0.551948051948052,0.6818181818181818,0.5098039215686274,0.8823529411764706,0.5098039215686274,0.6271454036159918,0.14234654082206896,48
